question,cluster_name
আরেকবার রিক্যাপ দিন,agentTransferRequest
আরেকবার রিপিট করুন,agentTransferRequest
একজন এজেন্ট কে ট্রান্সফার করুন,agentTransferRequest
একটু আবার বলবেন,agentTransferRequest
একটু আস্তে বলবেন,agentTransferRequest
একটু ক্লিয়ার করে বলবেন,agentTransferRequest
একটু জোরে বলবেন,agentTransferRequest
একটু ধীরে বলুন,agentTransferRequest
একটু সহজ করে বলবেন,agentTransferRequest
এজেন্ট কে ট্রান্সফার করুন,agentTransferRequest
কথা হবে পরে,agentTransferRequest
কমপ্লেইন সেকশনে ট্রান্সফার করুন,agentTransferRequest
তথ্যটা আরেকবার দিন,agentTransferRequest
তুই চুপ কর,agentTransferRequest
দয়া করে আবার বলতে পারেন,agentTransferRequest
দয়া করে আবার বলুন,agentTransferRequest
নাম্বারটা আবার বলেন,agentTransferRequest
পরবর্তীতে আবার যোগাযোগ করবো,agentTransferRequest
পরে আবার কথা হবে ইনশাআল্লাহ,agentTransferRequest
বলছেন না কেন,agentTransferRequest
বলতেছেন আবার কি নতুন নিয়ম,agentTransferRequest
মানে কি বললেন আপনি,agentTransferRequest
মোটেও ক্লিয়ার না আপনার কথায়,agentTransferRequest
শেষের দিকটা আবার বলুন প্লিজ,agentTransferRequest
সরাসরি কথা বলতে চাই কারো সাথে,agentTransferRequest
সরাসরি কিছু বলেন না কেন,agentTransferRequest
হ্যাঁ আমি একজন মানুষের সাথে কথা বলতে চাই,agentTransferRequest
হ্যাঁ আমি বলতে চাই,agentTransferRequest
আগের আবেদন বাতিল হয়েছে নতুন করে সংশোধন আবেদন জমা দিতে কি ফি পুনরায় জমা দিতে হবে,applicationCancelled
আবেদন বাতিল হওয়ার পর নতুন আবেদনের জন্য পয়সা জমা করতে হবে,applicationCancelled
আবেদন বাতিল হলে কি আমি ফি ফেরত পাবো,applicationCancelled
আবেদন বাতিল হলে ফি ফেরত হবে কেমনে,applicationCancelled
আবেদন বাতিল হয়ে গেছে,applicationCancelled
আমার এনআইডি সংশোধনের এপ্লাই বাতিল করতে হবে কী করবো,applicationCancelled
আমি আমার সংশোধনের এপ্লিকেশন বাতিল করতে চাই,applicationCancelled
আমি কি আমার কার্ড এ সংশোধনের আবেদন বাতিল করতে পারি কিভাবে,applicationCancelled
আমি সংশোধনের আবেদন বাতিল করতে চাই,applicationCancelled
একবার বাতিল হওয়া সংশোধন আবেদন আবার করতে কি টাকা জমা দিতে হবে,applicationCancelled
