question,cluster_name
আমার সংশোধন আবেদনের ক্যাটাগরি এখনো কনফার্ম হচ্ছে না,correctionApplicationStatus
কোন কোন দেশে এনআইডি বা ভোটার নিবন্ধন করা অসম্ভব,overseasRegistration
রিইস্যু এর আবেদন বহুদিন আগে করেছি,reissueStatus
আমার কার্ড এর পিছনে উপজেলা নাই,upazilaFieldEmpty
একটি তথ্য একাধিকবার সংশোধন করা যেতে পারে কি,onlineApplicationProcess
কিভাবে আমি আমার নতুন এনআইডি পোর্টালে সংশোধন করতে পারি,onlineApplicationProcess
আমার এলাকায় কার্ড বিতরণ হয়েছে,matchFoundErrors
এনআইডি কার্ড সংশোধনের পর নতুন কার্ড পাব কোথা থেকে,websiteErrors
কার্ডের ভুল তথ্য সংশোধন করার জন্য কি প্রক্রিয়া,correctionErrors
আমার জন্ম জুলাই মাসে কার্ডে আগস্ট আসছে কিভাবে ঠিক করা যায় এটা,matchFoundErrors
পুরানো আইডি কার্ডের নম্বরের বদলে এখন দশ ডিজিট আইডি কার্ড আছে,matchFoundErrors
আমার বাবা বেচে নেই,deceasedRelativeInfo
এনআইডি কার্ডের ভোটার এলাকা পরিবর্তন অনলাইনে করা সম্ভব কি,onlineAddressInquiry
বিকাশে টাকা জমা দিতে কোন পদ্ধতি অনুসরণ করতে হবে,correctionFees
দ্বৈত নাগরিকত্ব সনদের জন্য কোথায় যোগাযোগ করতে হবে,dualCitizenship
আমার ভোটার এলাকা পরিবর্তন করে ভোটার হতে কি সমস্যা হবে,upazilaFieldEmpty
কি ধরনের আবেদন করা সম্ভব,onlineServicesInquiry
স্বামীর জাতীয় পরিচয়পত্রের নাম্বার কি করে পরিবর্তন করবো,nameChangeProcess
এম্বাসীতে আবেদন দেওয়ার পর আমার আবেদন কেনো Reject হয়ে গেল,newVoterRejection
পাসপোর্টের মেয়াদ শেষ হয়ে গেলে বিদেশে বা প্রবাসে থাকা অবস্থায় এনআইডি নিবন্ধন করা সম্ভব কি,overseasRegistration
স্ত্রীর নাম ভুল হয়েছে,nameSpellingCorrection
রি-ইস্যু করতে কত মানি জমা দিতে হবে,reissueStatus
নতুন ভোটার আবেদন বাতিল হলে সমাধান কিভাবে হবে,applicationCancelled
আমার ডিজিটাল যে কার্ড বা স্মার্ট কার্ড হারিয়ে গেছে,receiptLostSolutions
রি-ইস্যু আবেদন ফি জমা দেওয়ার পরও কেন আমাকে পুনরায় ফি জমা দিতে হচ্ছে,reissueStatus
